1000, 1015680, 0, 0, 0
2000, 1034890, 0, 0, 0
3000, 1034496, 0, 0, 0
4000, 1030790, 0, 0, 0
5000, 1011955, 0, 0, 0
6001, 1010560, 0, 0, 0
7000, 1019003, 0, 0, 0
8000, 1014646, 0, 0, 0
9000, 1013493, 0, 0, 0
10000, 1036288, 0, 0, 0
11000, 1034762, 0, 0, 0
12000, 1037069, 0, 0, 0
13000, 1036288, 0, 0, 0
14000, 1015927, 0, 0, 0
15000, 1009649, 0, 0, 0
16000, 1017472, 0, 0, 0
17000, 1034506, 0, 0, 0
18000, 1035275, 0, 0, 0
19000, 1035136, 0, 0, 0
20000, 1037709, 0, 0, 0
21000, 1037069, 0, 0, 0
22001, 1036416, 0, 0, 0
23000, 1032456, 0, 0, 0
24000, 1035531, 0, 0, 0
25001, 1018624, 0, 0, 0
26000, 1012212, 0, 0, 0
27000, 1014134, 0, 0, 0
28000, 1033865, 0, 0, 0
29000, 1035008, 0, 0, 0
30000, 1033481, 0, 0, 0
31000, 1035403, 0, 0, 0
32001, 1030016, 0, 0, 0
33000, 1036172, 0, 0, 0
34000, 1018618, 0, 0, 0
35000, 1028868, 0, 0, 0
36000, 1022464, 0, 0, 0
37000, 1010290, 0, 0, 0
38000, 1032200, 0, 0, 0
39001, 1035264, 0, 0, 0
40000, 1029509, 0, 0, 0
41000, 1036940, 0, 0, 0
42000, 1031303, 0, 0, 0
43000, 1029120, 0, 0, 0
44000, 1034762, 0, 0, 0
45000, 1034890, 0, 0, 0
46000, 1036300, 0, 0, 0
47000, 1035008, 0, 0, 0
48000, 1035915, 0, 0, 0
49000, 1036172, 0, 0, 0
50000, 1032968, 0, 0, 0
51000, 1025664, 0, 0, 0
52000, 1036044, 0, 0, 0
53000, 1037965, 0, 0, 0
54000, 1035648, 0, 0, 0
55000, 1022974, 0, 0, 0
56000, 1013749, 0, 0, 0
57000, 1010048, 0, 0, 0
58000, 1020668, 0, 0, 0
59000, 1037069, 0, 0, 0
60000, 1037069, 0, 0, 0
61000, 1035648, 0, 0, 0
62000, 1036556, 0, 0, 0
63000, 1036684, 0, 0, 0
64001, 1036672, 0, 0, 0
65000, 1036556, 0, 0, 0
66000, 1031680, 0, 0, 0
67000, 1035019, 0, 0, 0
68000, 1035008, 0, 0, 0
69000, 1034752, 0, 0, 0
70000, 1035275, 0, 0, 0
71001, 1037184, 0, 0, 0
72000, 1036300, 0, 0, 0
73000, 1036428, 0, 0, 0
74000, 1037312, 0, 0, 0
75000, 1038734, 0, 0, 0
76000, 1023616, 0, 0, 0
77000, 1034880, 0, 0, 0
78000, 1036172, 0, 0, 0
79000, 1038208, 0, 0, 0
80000, 1028868, 0, 0, 0
81000, 1033728, 0, 0, 0
82000, 1035648, 0, 0, 0
