1000, 1012224, 0, 0, 0
2001, 1029888, 0, 0, 0
3000, 1035531, 0, 0, 0
4000, 1036684, 0, 0, 0
5001, 1037312, 0, 0, 0
6000, 1036940, 0, 0, 0
7000, 1036172, 0, 0, 0
8000, 1035019, 0, 0, 0
9000, 1034880, 0, 0, 0
10000, 1035787, 0, 0, 0
11000, 1035659, 0, 0, 0
12000, 1035904, 0, 0, 0
13000, 1034250, 0, 0, 0
14000, 1035147, 0, 0, 0
15000, 752128, 0, 0, 0
16000, 676772, 0, 0, 0
17000, 676772, 0, 0, 0
18000, 923008, 0, 0, 0
19000, 1034890, 0, 0, 0
20000, 1035019, 0, 0, 0
21000, 1035392, 0, 0, 0
22000, 1035019, 0, 0, 0
23000, 1035787, 0, 0, 0
24000, 1035136, 0, 0, 0
25000, 1036044, 0, 0, 0
26000, 1036556, 0, 0, 0
27000, 1032704, 0, 0, 0
28000, 1036940, 0, 0, 0
29000, 1036684, 0, 0, 0
30000, 846464, 0, 0, 0
31000, 678182, 0, 0, 0
32000, 678566, 0, 0, 0
33000, 828800, 0, 0, 0
34000, 1022078, 0, 0, 0
35000, 1034762, 0, 0, 0
36000, 1035520, 0, 0, 0
37000, 1038478, 0, 0, 0
38000, 1017209, 0, 0, 0
39000, 1009536, 0, 0, 0
40000, 1017337, 0, 0, 0
41000, 1028996, 0, 0, 0
42000, 1033344, 0, 0, 0
43000, 1034762, 0, 0, 0
44000, 1035019, 0, 0, 0
45001, 992000, 0, 0, 0
46000, 803107, 0, 0, 0
47000, 803107, 0, 0, 0
48001, 937728, 0, 0, 0
49000, 1035915, 0, 0, 0
50000, 1036428, 0, 0, 0
51000, 1036428, 0, 0, 0
52000, 1035264, 0, 0, 0
53000, 1036044, 0, 0, 0
54000, 1036684, 0, 0, 0
55000, 1035904, 0, 0, 0
56000, 1036044, 0, 0, 0
57000, 1036172, 0, 0, 0
58000, 1028352, 0, 0, 0
59000, 1036300, 0, 0, 0
60000, 936104, 0, 0, 0
61000, 806272, 0, 0, 0
62000, 799647, 0, 0, 0
63001, 965888, 0, 0, 0
64000, 1011059, 0, 0, 0
65000, 1021565, 0, 0, 0
66000, 1036416, 0, 0, 0
67000, 1037581, 0, 0, 0
68000, 1034506, 0, 0, 0
69000, 1035136, 0, 0, 0
70000, 1017209, 0, 0, 0
71000, 1027459, 0, 0, 0
72000, 1034880, 0, 0, 0
73000, 1022590, 0, 0, 0
74000, 1010674, 0, 0, 0
75000, 1033856, 0, 0, 0
76000, 1035019, 0, 0, 0
77000, 858842, 0, 0, 0
78000, 676480, 0, 0, 0
79000, 676644, 0, 0, 0
80000, 804900, 0, 0, 0
81000, 1007104, 0, 0, 0
82000, 1009265, 0, 0, 0
83001, 1006592, 0, 0, 0
84000, 1026946, 0, 0, 0
